 ----------------------header-------------------------- 2018-08-07 16:48:52,030 [9] INFO  loginfo - 文件接收工具启动
2018-08-07 17:03:13,584 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,644 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,704 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,754 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,814 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,864 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,924 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,974 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,034 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,094 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,144 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,204 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,254 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,314 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,364 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,424 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,484 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,534 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,599 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,656 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,712 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,767 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,823 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,878 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,928 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:14,988 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,048 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,108 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,168 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,228 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,288 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,338 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,398 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,458 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,508 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,568 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,618 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,678 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,728 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,788 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,848 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,898 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:15,958 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,008 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,068 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,118 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,178 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,239 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,299 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,359 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,409 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,469 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,529 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,579 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,639 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,699 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,749 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,809 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,869 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,919 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:16,979 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,029 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,089 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,139 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,199 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,259 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,309 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,369 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,429 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,479 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,539 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,589 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,649 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,709 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,759 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,819 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,879 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,929 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:17,989 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,039 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,099 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,149 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,209 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,269 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,329 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,389 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,449 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,499 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,559 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,609 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,669 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,719 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,779 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,839 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,889 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,949 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:18,999 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,059 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,109 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,169 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,229 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,289 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,339 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,399 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,449 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,509 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,569 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,628 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,683 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,739 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,794 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,855 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,905 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:19,965 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,025 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,075 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,135 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,185 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,245 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,295 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,355 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,415 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,475 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,525 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,585 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,635 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,695 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,755 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,805 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,865 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,925 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:20,975 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,035 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,095 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,145 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,205 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,255 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,315 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,375 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,435 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,495 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,545 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,605 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,665 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,725 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,775 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,835 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,895 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:21,945 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,005 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,055 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,115 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,165 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,226 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,286 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,346 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,396 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,456 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,516 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,576 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,636 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,686 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,746 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,806 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,866 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,916 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:22,976 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,026 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,086 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,136 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,196 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,256 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,306 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,366 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,416 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,476 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,526 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,586 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,646 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,696 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,756 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,816 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,876 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,926 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:23,986 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,036 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,096 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,156 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,206 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,266 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,326 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,376 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,436 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,486 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,546 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,605 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,660 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,716 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,772 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,829 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,883 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,933 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:24,993 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,053 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,103 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,163 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,223 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,283 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,343 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,393 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,453 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,513 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,563 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,623 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,683 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,733 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,793 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,853 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,903 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:25,963 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,013 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,073 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,123 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,183 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,243 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,293 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,353 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,403 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,463 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,513 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,573 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,623 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,683 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,743 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,803 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,853 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,913 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:26,963 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,023 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,083 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,133 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,193 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,253 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,303 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,363 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,413 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,473 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,533 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,583 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,643 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,693 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,753 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,813 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,863 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,923 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:27,973 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,033 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,093 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,143 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,203 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,253 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,313 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,373 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,433 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,483 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,543 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,603 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,663 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,723 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,773 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,833 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,883 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:28,943 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,003 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,053 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,113 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,163 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,223 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,273 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,333 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,383 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,443 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,503 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,563 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,619 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,679 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,736 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,792 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,847 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,899 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:29,949 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,009 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,069 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,129 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,179 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,239 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,289 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,349 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,399 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,459 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,519 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,569 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,629 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,679 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,739 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,799 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,849 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,909 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:30,969 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,029 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,089 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,149 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,199 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,259 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,309 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,369 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,429 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,479 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,539 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,599 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,649 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,709 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,759 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,819 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,879 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,929 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:31,989 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,049 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,099 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,159 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,209 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,269 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,319 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,379 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,449 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,499 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,549 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,609 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,669 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,719 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,779 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,839 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,899 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:32,959 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,009 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,069 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,129 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,179 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,239 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,289 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,349 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,399 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,459 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,519 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,569 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,629 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,689 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,749 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,799 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,859 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,919 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:33,969 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,029 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,079 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,139 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,199 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,249 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,309 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,369 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,429 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,489 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,539 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,603 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,663 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,719 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,775 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,830 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,886 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,940 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:34,990 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:35,050 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:35,100 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:35,160 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:35,220 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:35,270 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:35,330 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:35,390 [14] INFO  loginfo - 收到数据文件
 ----------------------header-------------------------- 2018-08-07 17:11:56,349 [11] INFO  loginfo - 文件接收工具启动
 ----------------------header-------------------------- 2018-08-07 17:21:17,099 [10] INFO  loginfo - 文件接收工具启动
 ----------------------header-------------------------- 2018-08-07 17:22:15,796 [10] INFO  loginfo - 文件接收工具启动
 ----------------------header-------------------------- 2018-08-07 17:23:24,222 [10] INFO  loginfo - 文件接收工具启动
 ----------------------header-------------------------- 2018-08-07 17:26:39,987 [10] INFO  loginfo - 文件接收工具启动
2018-08-07 17:26:58,118 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,148 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,198 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,258 [14] INFO  loginfo - 收到数据文件
